Id,EventDate,EventID,RoundNumber,GameID,Condition,Scenario,Length,WinnerFaction,WinnerCCCode,WinnerMeta,WinnerTheme1,WinnerTheme2,WinnerCaster1,WinnerCaster2,WinnerCP,WinnerAPD,OpponentFaction,OpponentCCCode,OpponentMeta,OpponentTheme1,OpponentTheme2,OpponentCaster1,OpponentCaster2,OpponentCP,OpponentAPD
448,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,fbcb89e4-019c-485c-aa51-45f8afed77db,Assassination,1. The Pit,6,Skorne,c96q1b_-0Ley6r6r6U6U4x5z5GfI5U5VhVhV___-0k6I6r4x6S4C6N6v2Qgg5V6q6p6F6WhVhV___-0IgO4y6S4A4C6A6u6u6vhm6H5Rft5Rft5V,,[Theme] Imperial Warhost,[Theme] Winds of Death,Xerxis 2,Rasheth 1,9,81,Cryx,c46q1b_-0gkv19193cjA2DhC2t2a203g203g203gbB___-0B0F19191h1h2Ai22o2odWdWh-h_bB___-0B0Z1f1f1h1h2Ai2dWdWh-h_bB,,[Theme] The Ghost Fleet,[Theme] Dark Host,Deneghra 1,Skarre 1,4,35
449,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,12730723-e621-483a-9627-33f85874c812,Scenario,1. The Pit,4,Cryx,c46q1b_-0g0WkA1919jA2DhC2t2a203g203g203gbB___-0B0Fd-1h1h2Ai22E2n2oi5h-h_bBbB___-0Y0Ckd191h1hj62x2x1Q1Tkxkx1Nke1Nke,,[Theme] The Ghost Fleet,[Theme] Dark Host,Terminus 1,Skarre 1,6,90,Cygnar,c16q1b_-0n919b9b9cicakanaj9bk8iibzbz___-0n7C9c9cc0akanaj9biibzbz___-0e7D9y9Iakaj9bao7zadada5a6,,[Theme] Heavy Metal,[Theme] Heavy Metal,Brisbane 1,Stryker 1,0,42
450,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,2be44d15-58e0-461b-8d4e-25919e03111f,Scenario,1. The Pit,3,Khador,c36q1b_-0fhz7p0d0ddHe37t8t7S7T7W7-7X7W7X7W___-0fdI0d0deQ8t8rgc8M8I7S7T7W7-i6___-0K77dZ0d8shF8h9u88898888d1,,[Theme] Winter Guard Kommand,[Theme] Winter Guard Kommand,Old Witch 2,Butcher 3,5,75,Minions,cb6q1b_-0PjP4cjMjMjWfIbHeMeMhm7F75___-0v494cjQ4djWbObOk6k6kckckckc___-0Pcr4c4c4c4cjTjWfIjV2N,,[Theme] Will Work for Food,[Theme] The Blindwater Congregation,Jaga-Jaga 1,Maelok 1,0,13
451,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,e79c1547-1376-48d2-88fa-bdcd92b788f2,Death Clock,1. The Pit,7,Cygnar,c16q1b_-0e9aiPiPc07ianahaibzbz___-0ebSeO9c9Jakaj9caeaeaibzbz___-0FeS9g9g9gaminif9uieie8MayiMiha09T9Wikil,,[Theme] Storm Division,[Theme] Storm Division,Sloan 1,Nemo 3,7,120,Cryx,c46q1b_-0Y0C191f1h1hkp2x1Q1T1Q1Tkxkx1Nke1Nke___-0B0F191h1h1h2Ai22E2o2odWhZh_bBbB___-0UbY1f1f1e1v1v1v1v1v1v1v1v1v2kf0kj,,[Theme] Scourge of the Broken Coast,[Theme] Dark Host,Asphyxious 1,Skarre 1,3,48
452,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,06bf2838-69b3-479d-8ed8-341b25b90147,Tie Breakers,1. The Pit,7,Mercenaries,c66q1b_-0Rjv5Z5Z5Z5Z7i7jj6_YdH7kg89u_Y7_9madiNiha1___-0Jb_94949492939393_Y2T7jj63W7k7m_Y7y_Y9uirip8M_Yk8hX___-0J5p5X5X5Z5Z5Z5Z5I_Y2T7j_Yj63W_Y7kfC7m_Y7y9uirch8M_Yk8,,[Theme] Llaelese Resistance,[Theme] The Irregulars,Crosse 2,Ossrum 1,4,82,Cryx,c46q1b_-0B0Fd-1h1h2Ai22E2n2oi5h-h_bBbB___-0U0B1f1f1v1v1v1v1v0te21h1h323232___-0UbY1f1f1f1v1v1v1v1v1v1v1v1v2kf0kj,,[Theme] Dark Host,[Theme] Black Industries,Skarre 1,Deneghra 2,2,50
453,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,e15445f4-0bec-4974-a16e-617944c183a8,Assassination,1. The Pit,3,Protectorate of Menoth,c26q1b_-0OgR1U1U1r3q3k3kjCjC3E3C3t3z3B2_733O3G3H___-0E0X1O22g9k97z3t3z3z2_2mbQ___-0deU1S1S2224243qj6gT3t3t3t3z3z2_2_8M3O,,[Theme] The Faithful Masses,[Theme] Exemplar Interdiction,Feora 3,Severius 2,0,99,Minions,cb6q1b_-0P424cjTjMjMjM0YfIfIbOjV___-0v494cjQjQjW2QbObOkckckckc___-0PjP4cjTjNjNjNjW2TfIjR,,[Theme] Will Work for Food,[Theme] The Blindwater Congregation,Barnabas 1,Maelok 1,0,24
454,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,5e1d8fa5-27be-4187-92a2-3bd2d4bf2852,Scenario,1. The Pit,7,Grymkin,ce6q1b_-0rhth2h2h2hyhyh6h6h6h3h3hmhmhmhmhr___-0rhvh2h2hyhyh6h3h3h3h3j6hmhmhmhmhn___-0shuh2h2h6j6hlhohphph9h9hihihehehh,,[Theme] Dark Menagerie,[Theme] Dark Menagerie,Dreamer 1,King of Nothing 1,7,108,Minions,cb6q1b_-0Pcr4cjNjNjWfIbH7FfFk64nbF2N___-0v494c4djNjWj_jSbOfFkckckckc2N___-0P13fy1d1d0L0L0L0YfIj_bHbObOfF2N,,[Theme] Will Work for Food,[Theme] The Blindwater Congregation,Rask 1,Maelok 1,2,25
455,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,a305eb9f-9169-4287-bc88-76a02ed874f1,Concession,1. The Pit,1,Cygnar,c16q1b_-0n9a9b9biPiPiPiPiPawawawakan8May___-0e8U9B9AakanajiP7z8Mayadad___-0Fid9Gicaming8if9uie8MayiNiha0igig9U9V,,[Theme] Heavy Metal,[Theme] Storm Division,Sloan 1,Haley 2,3,50,Circle Orboros,c86q1b_-0p4a4QjFjF4H4Hg4g45gfI5e5e5fi7___-0WgM4B4B4M4M5H5H5H5H5H5H5H5g5g5f5f___-0p4m4Qcn4H4H4Hg4g4g45g5g5e5e5f5f,,[Theme] The Bones of Orboros,[Theme] Call of the Wild,Krueger 2,Una 2,0,0
456,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,90f2e601-a81d-47fa-944d-a322592db9de,Scenario,1. The Pit,5,Skorne,c96q1b_-0L6I6r6reFeF4x4A4C5z5G5U5VhV___-0I4t4xcQ5G6u6u6v2Q6H6x6x5Rft5Rft5V___-0Zju5G6A6vcv6ycS5UeI6c6d6c6d6h,,[Theme] Imperial Warhost,[Theme] The Exalted,Rasheth 1,Mordikaar 1,5,76,Legion of Everblight,ca6q1b_-0taCkHbv_YcO_YeJ_Y29aRbefIb9_YbrbjbljD_YjxhWhW___-0tgNaPbvbfeJeJ_YeJaMaMaO_Ybb_Ybb_YbbbefI_Yco_Yco_Yb9b9_Ybrbjbl_Yjx_Y2N___-0-aHkE_YkN_YaO2Qb9_Yb9kPb6b8csb8csfPfTfT,,[Theme] Oracles of Annihilation,[Theme] Oracles of Annihilation,Thagrosh 1,Fyanna 2,0,36
457,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,7c73de71-89e6-4142-a085-042f9e072c88,Assassination,1. The Pit,6,Skorne,c96q1b_-0Ifk6r4v4x4C6u6u6v6H7y6x6x5Rft5Rft5Rft___-0LgO6reF4x5z5z5Gcv5U5UhVhV___-0kju6U6U4x6S6N6v6vfFgggg6q6p6F6p6FhV,,[Theme] The Exalted,[Theme] Imperial Warhost,Zaal 2,Zaadesh 2,7,118,Cygnar,c16q1b_-0FeS9b9g9gaming8if9uieie8Mayigig9T9Vikil___-0Fid9Gicaming8if9uie8MayiNihigig9U9V___-0o919EicakfMfManagagaj9Ejz9u9K9L9M,,[Theme] Gravediggers,[Theme] Gravediggers,Haley 3,Brisbane 2,0,18
458,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,2eef9359-57a2-46fe-862b-c3c55760008a,Scenario,1. The Pit,4,Circle Orboros,c86q1b_-0WgM4B4M5H5H5H5H5H5H5H5H5H5H5g5g5f5f___-0p4a4QjGjFjF4H4Hg4g42Q5e5e5f5f2N___-0p5C4QjFcn4H4Hg4g4g45e5e5f5f,,[Theme] Call of the Wild,[Theme] The Bones of Orboros,Una 2,Krueger 2,5,18,Cygnar,c16q1b_-0FidiPic7jaminifieie8Mayigig9U9Vikil___-0ebSeO9c9cakahaha5a6a9aiaibzbz___-0n7Cf69yc0akanaj9caek8,,[Theme] Gravediggers,[Theme] Storm Division,Brisbane 2,Nemo 3,0,12
459,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,01f9a635-95f3-42e3-b5c3-c0540ad59c81,Assassination,1. The Pit,5,Grymkin,ce6q1b_-0shxh2h5h7j6hlhoh9h9h9hbhjhehh___-0rhuh2h2hyhyh5h7h3h3h3hmhmhmhmhr___-0rhth2h2hyhyh6h6h7h7h7h3h3j6hmhmhmhmhn,,[Theme] Bump in the Night,[Theme] Dark Menagerie,Old Witch 3,Heretic 1,3,57,Khador,c36q1b_-0yhz0d7t7t7idijy8x86bR7H7I7J7K__77c28t8q4i86chch7Qgd7Y7W___-0fdI0d7s7teQ8f8t7-7-7X7W7X7V7X7V,,[Theme] Legion of Steel,[Theme] Khador (default),Old Witch 2,Vladimir 2,0,38
460,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,c979765d-ec46-47d2-8c39-5dbb06b82b9a,Scenario,1. The Pit,5,Cryx,c46q1b_-0B0F3c1h1h2Ai22E2k2odWhZh_bBbB___-0Vkt1s1skp2Ikq9u1Z1Zkj1_kk1_ko___-0U0B1w1f1f1v1v1v1v1vj62kf02B2Bkj32,,[Theme] Dark Host,[Theme] Slaughter Fleet Raiders,Skarre 1,Skarre 3,5,66,Khador,c36q1b_-0K77c2hF8h4i758I8888d0___-0fhz0d7t7t8t8r8M8I7S7T7-7-7Y7Wi6___-0xdI7q0d7s7teQhFhF7y8r8ychch8e,,[Theme] Wolves of Winter,[Theme] Winter Guard Kommand,Vladimir 2,Old Witch 2,1,32
461,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,41afa133-e9ea-4a24-b830-4547917ec236,Assassination,1. The Pit,4,Khador,c36q1b_-0x7a0d7s7s7t7t7t7t7thFhF8r86ch8e___-0y797p7pj6didijy8x7H7I7H7I7H7Ich___-0fhz7t7t7te37t8t8M8I7-7-7X7W7X7W7X7W,,[Theme] Jaws of the Wolf,[Theme] Legion of Steel,Karchev 1,Irusk 2,5,121,Legion of Everblight,ca6q1b_-0-aIkEbfkPkPb6b6b7csb8csfT___-0uaDg_cO2929aReKbubbbbfUfIkacococobrjx___-0teweJeJbwkMkMaObubbcocob9b9jx,,[Theme] Primal Terrors,[Theme] Children of the Dragon,Saeryn 1,Thagrosh 2,5,39
462,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,87f9c596-4c18-4849-bc0b-06ca36a99129,Scenario,1. The Pit,6,Retribution of Scyrah,c56q1b_-0zgx0ujtjt3y3LdP7535363u35363uhO___-0z464l0v3y3W3L754JhOhThT___-0A0Hgj3y3W3X3-f3f3c-c-3m3o3m3ohP,,[Theme] Defenders of Ios,[Theme] Defenders of Ios,Elara 2,Ossyan 1,5,113,Trollbloods,c76q1b_-0b025T0r0r9Desjq7d6Rfp0k0m___-0GiV0rjn9Djojq6R0k0miZiZezez___-0G4N0rjojq6O0ki-iZiZezeziTbKiT,,[Theme] The Power of Dhunia,[Theme] Storm of the North,Gunnbjorn 1,Borka 2,4,22
463,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,92101829-5d6b-4846-b80e-6faa25a116c7,Assassination,1. The Pit,4,Cygnar,c16q1b_-0ebSeO9yakanjlahahahfOfOaiaibzbz___-0o8ViPiPiPak8Nagjz9K9L9K9L9McXcX___-0o8WiPiPiPakagjz9K9L9K9L9McXcX,,[Theme] Storm Division,[Theme] Sons of the Tempest,Nemo 3,Caine 1,0,50,Skorne,c96q1b_-0Z4b6r6V6A6y5P6K5U69gh6c6d6h___-0LgO6r4x4x4Dcu5G5G5U5U___-0HhS6r4xjijfcv6w6L6Lfg0Ofl5U5S5S,,[Theme] Masters of War,[Theme] Imperial Warhost,Xerxis 1,Zaadesh 2,0,28
464,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,69efc60a-260f-4f5e-9d0c-3e3121d8a36c,Death Clock,1. The Pit,5,Trollbloods,c76q1b_-0a4N0r9DjqfI6G010l0m6liTiTcA___-0Gj1fmjojq6Gj20li-iZezj5iT___-0G590r9Djqj20ki-iZiZj4j4i_iTbK,,[Theme] Band of Heroes,[Theme] Storm of the North,Madrak 1,Kolgrima 1,0,41,Cryx,c46q1b_-0U0B1w1f1f1v1v1v1v1vj62kf02B2Bkj32___-0V0C19191s1s1skp2Ikq1Y1_kkkoky___-0UbY1f1f1f1v1v1v1v1v1v1v1v1v2kf0kj,,[Theme] Black Industries,[Theme] Slaughter Fleet Raiders,Deneghra 2,Asphyxious 1,2,19
465,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,777575d8-0bf9-40bd-bbb3-50be3dd27b5d,Scenario,1. The Pit,2,Skorne,c96q1b_-0Ley6r6U6U6U6U6U6U6U4x4x6VfF5U5U___-0k6I4C4C5D6v6v2Qgg5V6p6F6WhVhV___-0LgO6r6reFeF6U4x5GfI5VhVhV,,[Theme] Imperial Warhost,[Theme] Winds of Death,Xerxis 2,Rasheth 1,5,5,Retribution of Scyrah,c56q1b_-0z0z1g1g439v3y3W3Lk8hO3u3xhThT___-0zdU4G1g1gjs3W3LdP353535hThT___-0z46jsjs4l9v3y3y3W3L41353xhThT,,[Theme] Defenders of Ios,[Theme] Defenders of Ios,Rahn 1,Issyria 1,0,17
466,4/6/2018,71cf616c-e75f-4217-8930-388faf2766c1,3,84411c7e-e29a-4144-ad7c-449bed10f082,Concession,1. The Pit,1,Skorne,c96q1b_-0LgO6r4x4x4D5G6A6AfF5UhVhV___-0I4b6V5G6u6u6u6H6x5Rft5Rft5Rft___-0H3Zjcjgjg6w6w6L6LjXjX0OfljDjOjO5U5S,,[Theme] Imperial Warhost,[Theme] The Exalted,Zaadesh 2,Xerxis 1,3,50,Legion of Everblight,ca6q1b_-0tbmkObvaMaMbubbcocob9brbkjx___-0tcVkHkHkHbfaOaObubbbbb9b9br___-0-aCkEaRb9b9b6b8csb8cs,,[Theme] Oracles of Annihilation,[Theme] Oracles of Annihilation,Bethayne 1,Lylyth 3,0,0
